school_name,url,city,state,full_domain
Hiwassee College,https://hiwassee.edu,Madisonville,TN,hiwassee.edu
Johnson University,https://johnsonu.edu,(multiple locations),TN,johnsonu.edu
Jackson State Community College,https://jscc.edu,Jackson,TN,jscc.edu
Lee University,https://leeuniversity.edu,Cleveland,TN,leeuniversity.edu
Lincoln Memorial University,https://lmunet.edu,Harrogate,TN,lmunet.edu
The LeMoyne-Owen College,https://loc.edu,Memphis,TN,loc.edu
The University of Memphis,https://memphis.edu,Memphis,TN,memphis.edu
Milligan College,https://milligan.edu,Milligan College,TN,milligan.edu
Middle Tennessee State University,https://mtsu.edu,Murfreesboro,TN,mtsu.edu
Nashville State Community College,https://nscc.edu,Nashville,TN,nscc.edu
Pellissippi State Community College,https://pstcc.edu,Knoxville,TN,pstcc.edu
Rhodes College,https://rhodes.edu,Memphis,TN,rhodes.edu
Roane State Community College,https://roanestate.edu,Harriman,TN,roanestate.edu
Southern College of Optometry,https://sco.edu,Memphis,TN,sco.edu
Sewanee The University of the South,https://sewanee.edu,Sewanee,TN,sewanee.edu
Southern Adventist University,https://southern.edu,Collegedale,TN,southern.edu
The University of Tennessee,https://tennessee.edu,(multiple locations),TN,tennessee.edu
Southwest Tennessee Community College,https://tn.edu,Memphis,TN,tn.edu
Tennessee State University,https://tnstate.edu,Nashville,TN,tnstate.edu
Tennessee Technological University,https://tntech.edu,Cookeville,TN,tntech.edu
Tennessee Wesleyan College,https://twcnet.edu,Athens,TN,twcnet.edu
University of Tennessee Chattanooga,https://utc.edu,Chattanooga,TN,utc.edu
University of Tennessee Health Science Center,https://uthsc.edu,Memphis,TN,uthsc.edu
University of Tennessee Knoxville,https://utk.edu,Knoxville,TN,utk.edu
University of Tennessee Martin,https://utm.edu,Martin,TN,utm.edu
University of Tennessee Space Institute,https://utsi.edu,Tullahoma,TN,utsi.edu
Union University,https://uu.edu,(multiple locations),TN,uu.edu
Vanderbilt University,https://vanderbilt.edu,Nashville,TN,vanderbilt.edu
Volunteer State Community College,https://volstate.edu,Gallatin,TN,volstate.edu
King University,https://king.edu,Bristol,TN,king.edu
Abilene Christian University,https://acu.edu,Abilene,TX,acu.edu
Alamo Colleges,https://alamo.edu,San Antonio,TX,alamo.edu
Alvin Community College,https://alvincollege.edu,Alvin,TX,alvincollege.edu
Angelo State University,https://angelo.edu,San Angelo,TX,angelo.edu
Austin Community College District,https://austincc.edu,Austin,TX,austincc.edu
Austin College,https://austincollege.edu,Sherman,TX,austincollege.edu
Austin Graduate School of Theology,https://austingrad.edu,Austin,TX,austingrad.edu
Baylor University,https://baylor.edu,Waco,TX,baylor.edu
Blinn College,https://blinn.edu,Brenham,TX,blinn.edu
Brazosport College,https://brazosport.edu,Lake Jackson,TX,brazosport.edu
Brookhaven College,https://brookhavencollege.edu,Dallas,TX,brookhavencollege.edu
Baptist Health System School of Health Professions,https://bshp.edu,San Antonio,TX,bshp.edu
Career Point College,https://careerpointcollege.edu,San Antonio,TX,careerpointcollege.edu
Cedar Valley College,https://cedarvalleycollege.edu,Lancaster,TX,cedarvalleycollege.edu
Coastal Bend College,https://coastalbend.edu,(multiple locations),TX,coastalbend.edu
College of the Mainland,https://com.edu,Texas City,TX,com.edu
Concordia University Texas,https://concordia.edu,Austin,TX,concordia.edu
Central Texas College,https://ctcd.edu,Killeen,TX,ctcd.edu
Culinary Institute LeNotre,https://culinaryinstitute.edu,Houston,TX,culinaryinstitute.edu
Dallas Baptist University,https://dbu.edu,Dallas,TX,dbu.edu
Del Mar College,https://delmar.edu,Corpus Christi,TX,delmar.edu
Dallas Nursing Institute,https://dni.edu,Dallas,TX,dni.edu
El Paso Community College,https://epcc.edu,El Paso,TX,epcc.edu
East Texas Baptist University,https://etbu.edu,Marshall,TX,etbu.edu
Galen College of Nursing,https://galencollege.edu,San Antonio,TX,galencollege.edu
Galveston College,https://gc.edu,Galveston,TX,gc.edu
Grayson College,https://grayson.edu,Denison,TX,grayson.edu
Houston Baptist University,https://hbu.edu,Houston,TX,hbu.edu
Houston Community College,https://hccs.edu,Houston,TX,hccs.edu
Hill College,https://hillcollege.edu,Hillsboro,TX,hillcollege.edu
Howard College,https://howardcollege.edu,Big Spring,TX,howardcollege.edu
Howard Payne University,https://hputx.edu,Brownwood,TX,hputx.edu
Lamar University,https://lamar.edu,Beaumont,TX,lamar.edu
Lamar State College - Port Arthur,https://lamarpa.edu,Port Arthur,TX,lamarpa.edu
Lubbock Christian University,https://lcu.edu,Lubbock,TX,lcu.edu
LeTourneau University,https://letu.edu,Longview,TX,letu.edu
Lamar Institute of Technology,https://lit.edu,Beaumont,TX,lit.edu
Lone Star College System,https://lonestar.edu,The Woodlands,TX,lonestar.edu
Lamar State College - Orange,https://lsco.edu,Orange,TX,lsco.edu
McLennan Community College,https://mclennan.edu,Waco,TX,mclennan.edu
McMurry University,https://mcm.edu,Abilene,TX,mcm.edu
Midland College,https://midland.edu,Midland,TX,midland.edu
Midwestern State University,https://mwsu.edu,Wichita Falls,TX,mwsu.edu
National American University,https://national.edu,(multiple locations),TX,national.edu
North Central Texas College,https://nctc.edu,Gainesville,TX,nctc.edu
North American University,https://northamerican.edu,Houston,TX,northamerican.edu
North Lake College,https://northlakecollege.edu,(multiple locations),TX,northlakecollege.edu
Odessa College,https://odessa.edu,Odessa,TX,odessa.edu
Ogle School,https://ogleschool.edu,Denton,TX,ogleschool.edu
Our Lady of the Lake University,https://ollusa.edu,San Antonio,TX,ollusa.edu
Panola College,https://panola.edu,Carthage,TX,panola.edu
Patty Hands Shelton School of Nursing,https://phssn.edu,Abilene,TX,phssn.edu
Prairie View A&M University,https://pvamu.edu,Prairie View,TX,pvamu.edu
Rice University,https://rice.edu,Houston,TX,rice.edu
Richland College,https://richlandcollege.edu,Dallas,TX,richlandcollege.edu
San Jacinto College,https://sanjac.edu,Pasadena,TX,sanjac.edu
Schreiner University,https://schreiner.edu,Kerrville,TX,schreiner.edu
Stephen F. Austin State University,https://sfasu.edu,Nacogdoches,TX,sfasu.edu
Sam Houston State University,https://shsu.edu,Huntsville,TX,shsu.edu
Southern Methodist University,https://smu.edu,Dallas,TX,smu.edu
South Plains College,https://southplainscollege.edu,Levelland,TX,southplainscollege.edu
Southwestern University,https://southwestern.edu,Georgetown,TX,southwestern.edu
Seminary of the Southwest,https://ssw.edu,Austin,TX,ssw.edu
South Texas College of Law,https://stcl.edu,Houston,TX,stcl.edu
Saint Edward's University,https://stedwards.edu,Austin,TX,stedwards.edu
Saint Mary's University,https://stmarytx.edu,San Antonio,TX,stmarytx.edu
University of Saint Thomas,https://stthom.edu,Houston,TX,stthom.edu
Texas A&M Health Science Center,https://tamhsc.edu,Round Rock,TX,tamhsc.edu
Texas A&M International University,https://tamiu.edu,Laredo,TX,tamiu.edu
Texas A&M University,https://tamu.edu,College Station,TX,tamu.edu
Texas A&M University Commerce,https://tamuc.edu,Commerce,TX,tamuc.edu
Texas A&M University Corpus Christi,https://tamucc.edu,Corpus Christi,TX,tamucc.edu
Texas A&M University Kingsville,https://tamuk.edu,Kingsville,TX,tamuk.edu
Texas A&M University Texarkana,https://tamut.edu,Texarkana,TX,tamut.edu
Tarleton State University,https://tarleton.edu,Stephenville,TX,tarleton.edu
Texas Christian University,https://tcu.edu,Fort Worth,TX,tcu.edu
Temple College,https://templejc.edu,Temple,TX,templejc.edu
Tyler Junior College,https://tjc.edu,Tyler,TX,tjc.edu
Trinity University,https://trinity.edu,San Antonio,TX,trinity.edu
Texas State Technical College,https://tstc.edu,(multiple locations),TX,tstc.edu
Texas Southern University,https://tsu.edu,Houston,TX,tsu.edu
Texas Tech University,https://ttu.edu,Lubbock,TX,ttu.edu
Texas Tech University Health Sciences Center,https://ttuhsc.edu,Lubbock,TX,ttuhsc.edu
Texas Woman's University,https://twu.edu,Dallas,TX,twu.edu
Texas Chiropractic College,https://txchiro.edu,Pasadena,TX,txchiro.edu
Texas State University,https://txstate.edu,San Marcos,TX,txstate.edu
University of Dallas,https://udallas.edu,Irving,TX,udallas.edu
Universty of Houston,https://uh.edu,Houston,TX,uh.edu
University of Houston Clear Lake,https://uhcl.edu,Houston,TX,uhcl.edu
University of Houston Downtown,https://uhd.edu,Houston,TX,uhd.edu
University of the Incarnate Word,https://uiw.edu,San Antonio,TX,uiw.edu
University of Mary Hardin-Baylor,https://umhb.edu,Belton,TX,umhb.edu
University of North Texas,https://unt.edu,Denton,TX,unt.edu
University of North Texas Health Science Center,https://unthsc.edu,Fort Worth,TX,unthsc.edu
University of Texas Arlington,https://uta.edu,Arlington,TX,uta.edu
University of Texas Brownsville,https://utb.edu,Brownsville,TX,utb.edu
University of Texas Dallas,https://utdallas.edu,Richardson,TX,utdallas.edu
University of Texas at El Paso,https://utep.edu,El Paso,TX,utep.edu
University of Texas at Austin,https://utexas.edu,Austin,TX,utexas.edu
University of Texas Health Science Center Houston,https://uth.edu,Houston,TX,uth.edu
University of Texas Health Science Center San Antonio,https://uthscsa.edu,San Antonio,TX,uthscsa.edu
University of Texas Medical Branch at Galveston,https://utmb.edu,Galveston,TX,utmb.edu
University of Texas Pan American,https://utpa.edu,Edinburg,TX,utpa.edu
University of Texas of the Permian Basin,https://utpb.edu,Odessa,TX,utpb.edu
University of Texas at San Antonio,https://utsa.edu,San Antonio,TX,utsa.edu
University of Texas Southwestern Medical Center,https://utsouthwestern.edu,Dallas,TX,utsouthwestern.edu
University of Texas at Tyler,https://uttyler.edu,Tyler,TX,uttyler.edu
Valley Grande Institute,https://vgi.edu,Weslaco,TX,vgi.edu
Victoria College,https://victoriacollege.edu,Victoria,TX,victoriacollege.edu
Wayland Baptist University,https://wbu.edu,Plainview,TX,wbu.edu
Weatherford College,https://wc.edu,Weatherford,TX,wc.edu
West Texas A&M University,https://wtamu.edu,Canyon,TX,wtamu.edu
University of the Virgin Islands,https://uvi.edu,Saint Thomas,U.S. Virgin Islands,uvi.edu
Brigham Young University,https://byu.edu,Provo,UT,byu.edu
Dixie State University,https://dixie.edu,Saint George,UT,dixie.edu
Salt Lake Community College,https://slcc.edu,Salt Lake City,UT,slcc.edu
Snow College,https://snow.edu,Ephraim,UT,snow.edu
Southern Utah University,https://suu.edu,Cedar City,UT,suu.edu
Utah State University,https://usu.edu,Logan,UT,usu.edu
University of Utah,https://utah.edu,Salt Lake City,UT,utah.edu
Utah Valley University,https://uvu.edu,Orem,UT,uvu.edu
Weber State University,https://weber.edu,Ogden,UT,weber.edu
Western Governors University,httpss://www.wgu.edu/,Salt Lake City,UT,/www.wgu.edu
Averett University,https://averett.edu,Saint Danville,VA,averett.edu
Christendom College,https://christendom.edu,Front Royal,VA,christendom.edu
Christopher Newport University,https://cnu.edu,Newport News,VA,cnu.edu
Dabney S. Lancaster Community College,https://dslcc.edu,Clifton Forge,VA,dslcc.edu
Eastern Mennonite University,https://emu.edu,Harrisonburg,VA,emu.edu
Eastern Virginia Medical School,https://evms.edu,Norfolk,VA,evms.edu
Ferrum College,https://ferrum.edu,Ferrum,VA,ferrum.edu
Germanna Community College,https://germanna.edu,Fredericksburg,VA,germanna.edu
George Mason University,https://gmu.edu,Fairfax,VA,gmu.edu
Hampden-Sydney College,https://hsc.edu,Hampden-Sydney,VA,hsc.edu
The Institute for the Psychological Sciences,https://ipsciences.edu,Arlington,VA,ipsciences.edu
James Madison University,https://jmu.edu,Harrisonburg,VA,jmu.edu
Liberty University,https://liberty.edu,Lynchburg,VA,liberty.edu
Longwood University,https://longwood.edu,Farmville,VA,longwood.edu
Marymount University,https://marymount.edu,Arlington,VA,marymount.edu
New River Community College,https://nr.edu,Dublin,VA,nr.edu
Norfolk State University,https://nsu.edu,Norfolk,VA,nsu.edu
Northern Virginia Community College,https://nvcc.edu,Springfield,VA,nvcc.edu
Old Dominion University,https://odu.edu,Norfolk,VA,odu.edu
Radford University,https://radford.edu,Radford,VA,radford.edu
Randolph College,https://randolphcollege.edu,Lynchburg,VA,randolphcollege.edu
Rappahannock Community College,https://rappahannock.edu,Glenns,VA,rappahannock.edu
Regent University,https://regent.edu,Virgina Beach,VA,regent.edu
Reynolds Community College,https://reynolds.edu,Richmond,VA,reynolds.edu
University of Richmond,https://richmond.edu,Richmond,VA,richmond.edu
Randolph-Macon College,https://rmc.edu,Ashland,VA,rmc.edu
Roanoke College,https://roanoke.edu,Salem,VA,roanoke.edu
Sentara College of Health Sciences,https://sentara.edu,Chesapeake,VA,sentara.edu
Stratford University,https://stratford.edu,Falls Church,VA,stratford.edu
Shenandoah University,https://su.edu,Winchester,VA,su.edu
Southern Virgina University,https://svu.edu,Buena Vista,VA,svu.edu
Southwest Virgina Community College,https://sw.edu,Cedar Bluff,VA,sw.edu
Tidewater Community College,https://tcc.edu,Norfolk,VA,tcc.edu
Thomas Nelson Community College,https://tncc.edu,(multiple locations),VA,tncc.edu
University of Mary Washington,https://umw.edu,Fredericksburg,VA,umw.edu
University of Virginia's College at Wise,https://uvawise.edu,Wise,VA,uvawise.edu
Virginia's Community Colleges,https://vccs.edu,Richmond,VA,vccs.edu
Virginia Commonwealth University,https://vcu.edu,Richmond,VA,vcu.edu
Virgina Highlands Community College,https://vhcc.edu,Abingdon,VA,vhcc.edu
Virginia Institute of Marine Science,https://vims.edu,Gloucester Point,VA,vims.edu
University of Virginia,https://virginia.edu,Charlottesville,VA,virginia.edu
Virginia Western Community College,https://virginiawestern.edu,Roanoke,VA,virginiawestern.edu
Virginia International University,https://viu.edu,Fairfax,VA,viu.edu
Virginia State University,https://vsu.edu,Petersburg,VA,vsu.edu
Virginia Polytechnic Institute and State University,https://vt.edu,Blacksburg,VA,vt.edu
Virginia Union University,https://vuu.edu,Richmond,VA,vuu.edu
Virginia Wesleyan College,https://vwc.edu,Norfolk,VA,vwc.edu
Washington and Lee University,https://wlu.edu,Lexington,VA,wlu.edu
The College of William and Mary,https://wm.edu,Williamsburg,VA,wm.edu
Castleton State College of Vermont,https://castleton.edu,Castleton,VT,castleton.edu
Champlain College,https://champlain.edu,Burlington,VT,champlain.edu
Green Mountain College,https://greenmtn.edu,Poultney,VT,greenmtn.edu
Johnson State College,https://jsc.edu,Johnson,VT,jsc.edu
Middlebury College,https://middlebury.edu,Middlebury,VT,middlebury.edu
New England Culinary Institute,https://neci.edu,Montpelier,VT,neci.edu
Norwich University,https://norwich.edu,Northfield,VT,norwich.edu
School for International Training,https://sit.edu,Brattleboro,VT,sit.edu
Saint Michael's College,https://smcvt.edu,Colchester,VT,smcvt.edu
University of Vermont,https://uvm.edu,Burlington,VT,uvm.edu
University of Vermont,https://uvm.edu,Burlington,VT,uvm.edu
Vermont Law School,https://vermontlaw.edu,South Royalton,VT,vermontlaw.edu
Vermont Technical College,https://vtc.edu,Randolph Center,VT,vtc.edu
Bennington College,https://bennington.edu,Bennington,VT,bennington.edu
Bellevue College,https://bellevuecollege.edu,Bellevue,WA,bellevuecollege.edu
Big Bend Community College,https://bigbend.edu,Moses Lake,WA,bigbend.edu
Cascadia Community College,https://cascadia.edu,Bothell,WA,cascadia.edu
Centralia College,https://centralia.edu,Centralia,WA,centralia.edu
Charter College,https://chartercollege.edu,(multiple locations),WA,chartercollege.edu
Clark College,https://clark.edu,Vancouver,WA,clark.edu
Central Washington University,https://cwu.edu,Ellensburg,WA,cwu.edu
DigiPen Institute of Technology,https://digipen.edu,Redmond,WA,digipen.edu
Edmonds Community College,https://edcc.edu,Lynnwood,WA,edcc.edu
Everett Community College,https://everettcc.edu,Everett,WA,everettcc.edu
The Evergreen State College,https://evergreen.edu,Olympia,WA,evergreen.edu
Eastern Washington University,https://ewu.edu,Cheney,WA,ewu.edu
Faith Evangelical College and Seminary,https://faithseminary.edu,Tacoma,WA,faithseminary.edu
Gonzaga University,https://gonzaga.edu,Spokane,WA,gonzaga.edu
Green River Community College,https://greenriver.edu,Enumclaw,WA,greenriver.edu
Highline College,https://highline.edu,Des Moines,WA,highline.edu
Mukogawa Fort Wright Institute,https://mfwi.edu,Spokane,WA,mfwi.edu
North Seattle College,https://northseattle.edu,Seattle,WA,northseattle.edu
Olympic College,https://olympic.edu,Bremerton,WA,olympic.edu
Peninsula College,https://pencol.edu,Port Angeles,WA,pencol.edu
Perry Technical Institute,https://perrytech.edu,Yakima,WA,perrytech.edu
Pacific Lutheran University,https://plu.edu,Tacoma,WA,plu.edu
Renton Technical College,https://rtc.edu,Renton,WA,rtc.edu
Seattle Central College,https://seattlecentral.edu,Seattle,WA,seattlecentral.edu
Seattle University,https://seattleu.edu,Seattle,WA,seattleu.edu
Shoreline Community College,https://shoreline.edu,Shoreline,WA,shoreline.edu
Seattle Institute of Oriental Medicine,https://siom.edu,Seattle,WA,siom.edu
Skagit Valley College,https://skagit.edu,Mount Vernon,WA,skagit.edu
South Seattle College,https://southseattle.edu,Seattle,WA,southseattle.edu
Spokane Falls Community College,https://spokanefalls.edu,Spokane,WA,spokanefalls.edu
Seattle Pacific University,https://spu.edu,Seattle,WA,spu.edu
Saint Martin's University,https://stmartin.edu,Lacey,WA,stmartin.edu
University of Puget Sound,https://pugetsound.edu,Tacoma,WA,pugetsound.edu
University of Washington,https://uw.edu,Seattle,WA,uw.edu
University of Washington Bothell,https://uwb.edu,Bothell,WA,uwb.edu
Walla Walla University,https://wallawalla.edu,College Place,WA,wallawalla.edu
Whitman College,https://whitman.edu,Walla Walla,WA,whitman.edu
Whitworth University,https://whitworth.edu,Spokane,WA,whitworth.edu
Washington State University,https://wsu.edu,Pullman,WA,wsu.edu
Wenatchee Valley College,https://wvc.edu,Wenatchee,WA,wvc.edu
Walla Walla Community College,https://wwcc.edu,Walla Walla,WA,wwcc.edu
Western Washington University,https://wwu.edu,Bellingham,WA,wwu.edu
Yakima Valley Community College,https://yvcc.edu,(multiple locations),WA,yvcc.edu
University of Washington,https://washington.edu,Seattle,WA,washington.edu
Alverno College,https://alverno.edu,Milwaukee,WI,alverno.edu
Carroll University,https://carrollu.edu,Waukesha,WI,carrollu.edu
Carthage College,https://carthage.edu,Kenosha,WI,carthage.edu
Chippewa Valley Technical College,https://cvtc.edu,Eau Claire,WI,cvtc.edu
Edgewood College,https://edgewood.edu,Madison,WI,edgewood.edu
Gateway Technical College,https://gtc.edu,Kenosha,WI,gtc.edu
The Institute of Beauty and Wellness,https://ibw.edu,Milwaukee,WI,ibw.edu
Lawrence University,https://lawrence.edu,Appleton,WI,lawrence.edu
Madison Area Technical College,https://madisoncollege.edu,Madison,WI,madisoncollege.edu
Marquette University,https://marquette.edu,Milwaukee,WI,marquette.edu
Milwaukee Area Technical College,https://matc.edu,Milwaukee,WI,matc.edu
Medical College of Wisconsin,https://mcw.edu,Milwaukee,WI,mcw.edu
Milwaukee Institute of Art and Design,https://miad.edu,Milwaukee,WI,miad.edu
Moraine Park Technical College,https://morainepark.edu,Fond du Lac,WI,morainepark.edu
Milwaukee School of Engineering,https://msoe.edu,Milwaukee,WI,msoe.edu
Northland College,https://northland.edu,Ashland,WI,northland.edu
Northcentral Technical College,https://ntc.edu,Wausau,WI,ntc.edu
Northeast Wisconsin Technical College,https://nwtc.edu,Green Bay,WI,nwtc.edu
Silver Lake College of the Holy Family,https://sl.edu,Manitowoc,WI,sl.edu
Saint Norbert College,https://snc.edu,De Pere,WI,snc.edu
Cardinal Stritch University,https://stritch.edu,Milwaukee,WI,stritch.edu
University of Wisconsin Colleges,https://uwc.edu,Madison,WI,uwc.edu
University of Wisconsin Eau Claire,https://uwec.edu,Eau Claire,WI,uwec.edu
University of Wisconsin Extension,https://uwex.edu,Madison,WI,uwex.edu
University of Wisconsin Green Bay,https://uwgb.edu,Green Bay,WI,uwgb.edu
University of Wisconsin La Crosse,https://uwlax.edu,La Crosse,WI,uwlax.edu
University of Wisconsin Milwaukee,https://uwm.edu,Milwaukee,WI,uwm.edu
University of Wisconsin Oshkosh,https://uwosh.edu,Oshkosh,WI,uwosh.edu
University of Wisconsin Platteville,https://uwplatt.edu,Platteville,WI,uwplatt.edu
University of Wisconsin River Falls,https://uwrf.edu,River Falls,WI,uwrf.edu
University of Wisconsin Stevens Point,https://uwsp.edu,Stevens Point,WI,uwsp.edu
University of Wisconsin Superior,https://uwsuper.edu,Superior,WI,uwsuper.edu
University of Wisconsin Whitewater,https://uww.edu,Whitewater,WI,uww.edu
Viterbo University,https://viterbo.edu,La Crosse,WI,viterbo.edu
Waukesha County Technical College,https://wctc.edu,Pewaukee,WI,wctc.edu
"University of Wisconsin, Madison",https://wisc.edu,Madison,WI,wisc.edu
Wisconsin Indianhead Technical College,https://witc.edu,Shell Lake,WI,witc.edu
Wisconsin Lutheran College,https://wlc.edu,Milwaukee,WI,wlc.edu
Wisconsin Technical College System,https://wtcsystem.edu,Madison,WI,wtcsystem.edu
Western Technical College,https://westerntc.edu,La Crosse,WI,westerntc.edu
American Public University System,https://apus.edu,Charles Town,WV,apus.edu
Concord University,https://concord.edu,Athens,WV,concord.edu
Eastern West Virgina Community and Technical College,https://easternwv.edu,Moorefield,WV,easternwv.edu
Fairmont State University,https://fairmontstate.edu,Fairmont,WV,fairmontstate.edu
Marshall University,https://marshall.edu,Huntington,WV,marshall.edu
Ohio Valley University,https://ovu.edu,Vienna,WV,ovu.edu
Pierpont Community and Technical College,https://pierpont.edu,Fairmont,WV,pierpont.edu
Shepherd University,https://shepherd.edu,Shepherdstown,WV,shepherd.edu
University of Charleston,https://ucwv.edu,Charleston,WV,ucwv.edu
West Liberty University,https://westliberty.edu,Wheeling,WV,westliberty.edu
Wheeling Jesuit University,https://wju.edu,Wheeling,WV,wju.edu
West Virginia Northern Community College,https://wvncc.edu,Wheeling,WV,wvncc.edu
West Virginia State University,https://wvstateu.edu,Institute,WV,wvstateu.edu
West Virginia University,https://wvu.edu,Morgantown,WV,wvu.edu
West Virginia Wesleyan College,https://wvwc.edu,Buckhannon,WV,wvwc.edu
Casper College,https://caspercollege.edu,Casper,WY,caspercollege.edu
Central Wyoming College,https://cwc.edu,Riverton,WY,cwc.edu
National Outdoor Leadership School,https://nols.edu,Lander,WY,nols.edu
Northwest College,https://northwestcollege.edu,Powell,WY,northwestcollege.edu
Northern Wyoming Community College District,https://sheridan.edu,Sheridan,WY,sheridan.edu
University of Wyoming,https://uwyo.edu,Laramie,WY,uwyo.edu
